year,box,attempt,species,id,sex,partner,laydate,hatchdate,clutch,hatched,fledged
1974,b24,1,g,bj54739,2,bj54723,24,46,7,7,6
1974,cp30,1,g,bj54830,1,bn34448,34,54,8,7,4
1974,w93,1,g,bj64313,1,br62127,22,46,8,8,8
1974,mp43,1,g,bn34066,1,bp11152,32,,7,7,7
1974,mp83,1,g,bn34078,2,bn34097,23,,8,7,6
1974,mp83,1,g,bn34097,1,bn34078,23,,8,7,6
1974,sw10,1,g,bn34291,1,bj54089,51,68,5,4,4
1974,w35,2,g,bn34386,1,bp11602,52,71,7,7,6
1974,cp30,1,g,bn34448,2,bj54830,34,54,8,7,4
1974,ex64,1,g,bn34450,1,bp11670,35,56,7,7,7
1974,w64a,1,g,bn34471,1,bp11147,39,57,8,8,8
1974,ex43b,1,g,bn34483,2,bj54093,30,,10,10,8
1974,o20,1,g,bn34727,1,bp11559,25,49,8,8,5
1974,b207,1,g,bn34731,2,bp11273,53,73,8,8,7
1974,b215,1,g,bn34731,2,,23,,8,,0
1974,b225,1,g,bn34750,1,bp52242,36,,4,4,4
1974,w46,1,g,bp11016,1,bs08286,45,65,8,8,8
1974,ex8,1,g,bp11026,2,bj05521,24,,8,8,4
1974,sw105,1,g,bp11027,2,bj05629,51,67,6,6,6
1974,ex7,1,g,bp11028,2,bp11293,30,53,9,9,6
1974,sw120,1,g,bp11030,1,bh18145,31,,8,0,0
1974,ex41a,1,g,bp11033,2,br62292,35,55,8,8,6
1974,w66,1,g,bp11039,2,,20,,9,0,0
1974,w27,1,g,bp11042,2,bp11616,25,48,9,9,9
1974,w21,1,g,bp11043,2,bp11747,26,47,9,8,8
1974,w24,1,g,bp11044,2,,26,,9,0,0
1974,ex13,1,g,bp11048,2,,30,,7,0,0
1974,ex13a,2,g,bp11048,2,,50,67,,,4
1974,c41,1,g,bp11056,2,bp52359,29,56,8,8,4
1974,c46,1,g,bp11062,2,bp11088,42,59,6,6,6
1974,o75a,1,g,bp11068,2,,30,,7,0,0
1974,c21,1,g,bp11069,2,br62261,31,57,8,8,8
1974,c46,1,g,bp11088,1,bp11062,42,59,6,6,6
1974,c24c,1,g,bp11097,1,bp11576,52,70,6,6,6
1974,w49,1,g,bp11112,1,bp11618,52,72,8,8,7
1974,ex80,1,g,bp11115,2,bp11143,31,53,8,8,8
1974,ex80,1,g,bp11143,1,bp11115,31,53,8,8,8
1974,w64a,1,g,bp11147,2,bn34471,39,57,8,8,8
1974,mp43,1,g,bp11152,2,bn34066,32,,7,7,7
1974,c3b,1,g,bp11160,1,br62276,31,52,7,5,3
1974,b104,1,g,bp11166,2,bp52423,38,,9,8,8
1974,b171,1,g,bp11175,2,bp11819,32,,9,9,7
1974,b86,1,g,bp11181,1,,37,56,8,,0
1974,ex47,1,g,bp11189,2,bj05532,25,,7,7,5
1974,o70,1,g,bp11254,2,bs08054,39,,9,9,8
1974,mp3,1,g,bp11271,1,,32,52,8,7,2
1974,b207,1,g,bp11273,1,bn34731,53,73,8,8,7
1974,sw78,1,g,bp11276,2,ba04605,31,,10,10,9
1974,b116,1,g,bp11283,1,bj05381,28,,10,6,4
1974,ex7,1,g,bp11293,1,bp11028,30,53,9,9,6
1974,w60,1,g,bp11299,1,bp11555,27,45,6,6,0
1974,b221,1,g,bp11311,1,br62234,39,58,7,7,0
1974,b28,1,g,bp11363,2,ba66421,29,,8,8,8
1974,o6,1,g,bp11371,2,,26,,6,0,0
1974,c14,2,g,bp11382,1,bp52037,42,68,10,8,6
1974,o64,1,g,bp11396,1,bs08011,31,52,7,7,3
1974,w59,1,g,bp11438,2,bh62984,29,49,8,8,8
1974,b44,1,g,bp11499,2,bp11982,39,,9,9,0
1974,w60,1,g,bp11555,2,bp11299,27,45,6,6,0
1974,o20,1,g,bp11559,2,bn34727,25,49,8,8,5
1974,c24c,1,g,bp11576,2,bp11097,52,70,6,6,6
1974,c35,1,g,bp11576,2,,37,,2,0,0
1974,sw61,1,g,bp11578,2,bp52248,47,67,8,8,4
1974,w56,1,g,bp11602,2,,21,45,9,,0
1974,w35,2,g,bp11602,2,bn34386,52,71,7,7,6
1974,cp13,1,g,bp11614,1,bs08006,28,51,7,7,5
1974,w27,1,g,bp11616,1,bp11042,25,48,9,9,9
1974,w49,1,g,bp11618,2,bp11112,52,72,8,8,7
1974,w28,2,g,bp11618,2,,26,,9,0,0
1974,ex18,1,g,bp11625,1,br62131,26,48,5,5,2
1974,w44,1,g,bp11626,1,bp11908,43,65,10,9,8
1974,w73,1,g,bp11647,2,br62129,30,53,11,11,4
1974,ex64,1,g,bp11670,2,bn34450,35,56,7,7,7
1974,ex68,1,g,bp11673,1,,44,61,5,5,5
1974,ex30,1,g,bp11674,2,bp11816,40,60,7,7,6
1974,w87,1,g,bp11702,2,,36,57,,,0
1974,w94,1,g,bp11709,1,br62128,34,54,7,7,6
1974,sw51,1,g,bp11711,1,br62450,44,64,8,8,7
1974,w21,1,g,bp11747,1,bp11043,26,47,9,8,8
1974,cp39,1,g,bp11811,2,,24,,5,0,0
1974,cp43,1,g,bp11814,2,bc43968,28,50,9,9,4
1974,ex30,1,g,bp11816,1,bp11674,40,60,7,7,6
1974,cp22,1,g,bp11818,1,br62148,31,55,12,12,12
1974,b171,1,g,bp11819,1,bp11175,32,,9,9,7
1974,b79,1,g,bp11821,1,bp52236,30,,7,7,0
1974,w38,1,g,bp11908,2,,27,,8,0,0
1974,w44,1,g,bp11908,2,bp11626,43,65,10,9,8
1974,o101,1,g,bp11924,2,bs08164,43,,9,9,5
1974,c55,1,g,bp11930,2,bp11961,30,,6,0,0
1974,c55,1,g,bp11961,1,bp11930,30,,6,0,0
1974,b44,1,g,bp11982,1,bp11499,39,,9,9,0
1974,sw102,1,g,bp52009,1,bh17676,44,62,6,6,6
1974,mp8,1,g,bp52013,1,br62236,33,,8,8,8
1974,c14,2,g,bp52037,2,bp11382,42,68,10,8,6
1974,b162,1,g,bp52042,1,br62159,44,65,9,9,9
1974,mp79,1,g,bp52118,2,bj05438,24,,9,7,7
1974,b173,1,g,bp52121,1,bj05589,27,,7,7,7
1974,sw62,1,g,bp52130,2,bj54176,36,,8,8,8
1974,cp41,1,g,bp52161,2,br62149,30,53,5,5,4
1974,w19,1,g,bp52166,1,br62063,45,66,9,9,9
1974,mp49,1,g,bp52202,1,bp78511,33,,6,5,5
1974,b79,1,g,bp52236,2,bp11821,30,,7,7,0
1974,b225,1,g,bp52242,2,bn34750,36,,4,4,4
1974,sw61,1,g,bp52248,1,bp11578,47,67,8,8,4
1974,b27,1,g,bp52297,2,bp52349,22,,7,7,6
1974,mp11,1,g,bp52300,2,bh62512,32,,8,7,7
1974,ex75a,1,g,bp52317,2,bh18373,43,,10,10,5
1974,w25,1,g,bp52330,2,,25,,9,0,0
1974,w38,2,g,bp52330,2,bh93095,46,65,2,2,2
1974,b27,1,g,bp52349,1,bp52297,22,,7,7,6
1974,c41,1,g,bp52359,1,bp11056,29,56,8,8,4
1974,o84,1,g,bp52402,1,br62109,31,53,8,8,8
1974,c1,1,g,bp52404,2,bj05630,33,54,8,8,8
1974,sw96,1,g,bp52411,2,bc43983,40,,6,6,6
1974,b104,1,g,bp52423,1,bp11166,38,,9,8,8
1974,b138,1,g,bp52447,2,,51,,9,0,0
1974,mp49,1,g,bp78511,2,bp52202,33,,6,5,5
1974,sw107,1,g,br62027,2,,37,,6,0,0
1974,c49,1,g,br62037,1,br62297,28,51,9,9,9
1974,w18,1,g,br62063,2,,29,,8,0,0
1974,w19,1,g,br62063,2,bp52166,45,66,9,9,9
1974,sw110,1,g,br62077,2,bj54182,31,51,8,8,8
1974,o84,1,g,br62109,2,bp52402,31,53,8,8,8
1974,w93,1,g,br62127,2,bj64313,22,46,8,8,8
1974,w94,1,g,br62128,2,bp11709,34,54,7,7,6
1974,w73,1,g,br62129,1,bp11647,30,53,11,11,4
1974,ex36,1,g,br62130,2,bj14357,26,48,9,9,6
1974,ex18,1,g,br62131,2,bp11625,26,48,5,5,2
1974,ex54,1,g,br62132,2,br62133,35,53,6,6,4
1974,ex54,1,g,br62133,1,br62132,35,53,6,6,4
1974,w83,1,g,br62140,1,bh93080,25,48,8,8,7
1974,cp22,1,g,br62148,2,bp11818,31,55,12,12,12
1974,cp41,1,g,br62149,1,bp52161,30,53,5,5,4
1974,b162,1,g,br62159,2,bp52042,44,65,9,9,9
1974,mp51,1,g,br62168,2,ba66417,44,63,,,6
1974,sw39,1,g,br62169,1,bj05380,42,,8,7,7
1974,mp10,2,g,br62170,1,,49,68,7,7,7
1974,b186,1,g,br62200,1,,53,72,7,7,0
1974,mp60,1,g,br62214,2,,23,,8,8,8
1974,mp1,2,g,br62222,2,br62224,36,,6,5,5
1974,mp2,1,g,br62223,2,br62235,40,,10,10,8
1974,mp1,2,g,br62224,1,br62222,36,,6,5,5
1974,mp54,1,g,br62225,2,ba66427,27,,8,8,8
1974,b221,1,g,br62234,2,bp11311,39,58,7,7,0
1974,mp2,1,g,br62235,1,br62223,40,,10,10,8
1974,mp8,1,g,br62236,2,bp52013,33,,8,8,8
1974,c45,1,g,br62251,1,bj05631,31,,9,1,1
1974,c108,1,g,br62256,1,bj05736,49,65,,,5
1974,sw124,1,g,br62257,1,bj05648,38,,8,0,0
1974,c21,1,g,br62261,1,bp11069,31,57,8,8,8
1974,he0,1,g,br62262,1,bj05730,30,50,8,8,8
1974,c3b,1,g,br62276,2,bp11160,31,52,7,5,3
1974,c117,1,g,br62286,1,br62296,32,53,9,8,8
1974,ex41a,1,g,br62292,1,bp11033,35,55,8,8,6
1974,c117,1,g,br62296,2,br62286,32,53,9,8,8
1974,c49,1,g,br62297,2,br62037,28,51,9,9,9
1974,sw29,1,g,br62379,2,bj54122,50,70,8,7,7
1974,mp39,1,g,br62407,1,br62408,32,,9,9,9
1974,mp39,1,g,br62408,2,br62407,32,,9,9,9
1974,sw51,1,g,br62450,2,bp11711,44,64,8,8,7
1974,c130,1,g,br75652,2,bj05729,32,51,8,8,8
1974,cp13,1,g,bs08006,2,bp11614,28,51,7,7,5
1974,o30,1,g,bs08007,2,bs08009,35,57,9,9,8
1974,o36,1,g,bs08008,1,bs08010,38,57,7,7,5
1974,o30,1,g,bs08009,1,bs08007,35,57,9,9,8
1974,o36,1,g,bs08010,2,bs08008,38,57,7,7,5
1974,o64,1,g,bs08011,2,bp11396,31,52,7,7,3
1974,ex52,1,g,bs08049,2,bh62215,38,,7,7,6
1974,o70,1,g,bs08054,1,bp11254,39,,9,9,8
1974,o7,1,g,bs08055,2,bs08056,41,,7,7,6
1974,o7,1,g,bs08056,1,bs08055,41,,7,7,6
1974,o101,1,g,bs08164,1,bp11924,43,,9,9,5
1974,w46,1,g,bs08286,2,bp11016,45,65,8,8,8
1975,ex53,1,b,aa51203,2,,33,56,11,5,5
1975,b117,1,b,hp09331,2,,27,48,9,9,9
1975,c23,1,b,hp09652,2,,26,46,8,6,0
1975,o75a,1,b,jb62246,2,,28,48,8,7,0
1975,b96,1,b,jb62405,2,,28,49,9,9,9
1975,mp33,1,b,jb62408,2,,29,51,10,10,0
1975,mp68,1,b,jb62409,2,,27,48,9,9,0
1975,mp62,1,b,jb62410,2,,30,51,9,9,0
1975,mp59,1,b,jb62411,2,,31,52,9,,0
1975,b91,1,b,jb62412,2,,31,52,9,8,8
1975,b119,1,b,jb62413,2,,31,54,11,11,11
1975,b197,1,b,jb62414,2,,30,52,10,10,10
1975,b213,1,b,jb62415,2,,32,52,8,8,8
1975,b216,1,b,jb62416,2,,27,52,13,13,13
1975,b116,1,b,jb62417,2,,28,51,11,7,7
1975,b107,1,b,jb62418,2,,30,51,9,,0
1975,b111,1,b,jb62419,2,,26,50,12,11,11
1975,b212,1,b,jb62420,2,,31,53,10,10,0
1975,b207,1,b,jb62421,2,,29,50,9,9,9
1975,b208,1,b,jb62422,2,,28,49,9,9,9
1975,b187,1,b,jb62423,2,,30,51,9,9,9
1975,b189,1,b,jb62424,2,,27,48,9,9,0
1975,b224,1,b,jb62425,2,,29,50,9,8,8
1975,b226,1,b,jb62426,2,,31,51,8,8,8
1975,sw34,1,b,jb62427,2,,29,51,10,,0
1975,mp60,1,b,jb62428,2,,31,51,8,,0
1975,sw108,1,b,jb62428,2,,36,51,3,,0
1975,sw112,1,b,jb62429,2,,28,48,8,5,0
1975,sw118,1,b,jb62430,2,,33,53,8,,0
1975,sw119,1,b,jb62431,2,,29,50,9,7,0
1975,sw123,1,b,jb62432,2,,30,46,4,,0
1975,mp5,1,b,jb62434,2,,28,50,10,,0
1975,mp42,1,b,jb62435,2,,26,46,8,7,0
1975,mp52,1,b,jb62436,2,,32,53,9,,0
1975,mp58,1,b,jb62437,2,,28,51,11,8,0
1975,mp56,1,b,jb62438,2,,32,51,7,4,0
1975,b24,1,b,jb62439,2,,29,50,9,5,5
1975,b196,1,b,jb62440,2,,25,43,6,,0
1975,b10,1,b,jb62441,2,,29,46,5,,0
1975,b195,1,b,jb62442,2,,42,60,6,,0
1975,sw33,1,b,jb62443,2,,31,53,10,,0
1975,sw102,1,b,jb62444,2,,30,51,9,,0
1975,sw114,1,b,jb62445,2,,30,49,7,7,0
1975,ex2,1,b,jb62446,2,,32,56,12,,0
1975,mp72,1,b,jb62448,2,,28,51,11,11,11
1975,sw5,1,b,jb62453,2,,30,53,11,,0
1975,c39,1,b,jb62466,2,,27,50,11,8,0
1975,b122,1,b,jb62469,2,,28,47,7,7,7
1975,mp17,1,b,jb62480,2,,38,55,5,3,2
1975,sw126,1,b,jb62485,2,,28,50,10,,0
1975,mp44,1,b,jb62500,2,,25,47,10,10,0
1975,w35,1,b,jb62814,2,,24,46,10,5,5
1975,o101,1,b,jb62888,2,,31,52,9,,0
1975,ex51,1,b,jb62899,2,,27,50,11,6,6
1975,ex56,1,b,jb62918,2,,28,52,12,,0
1975,c101,1,b,jb62969,2,,28,48,8,5,0
1975,ex25,1,b,je75152,2,,27,50,11,11,11
1975,w49,1,b,jh40113,2,,37,58,9,7,7
1975,b15,1,b,jh65036,2,,24,45,9,9,9
1975,b99,1,b,jh65037,2,,23,46,11,11,0
1975,b76,1,b,jh65038,2,,27,47,8,,0
1975,b81,1,b,jh65039,2,,31,52,9,9,0
1975,b84,1,b,jh65040,2,,31,49,6,6,6
1975,b87,1,b,jh65041,2,,27,48,9,9,9
1975,sw36,1,b,jh65042,2,,29,50,9,,0
1975,sw12,1,b,jh65043,2,,28,49,9,7,0
1975,sw26,1,b,jh65044,2,,29,50,9,,0
1975,mp70,1,b,jh65045,2,,31,53,10,8,8
1975,mp86,1,b,jh65046,2,,24,49,13,10,10
1975,mp89,1,b,jh65047,2,,29,51,10,8,8
1975,mp6,1,b,jh65048,2,,29,50,9,9,9
1975,mp20,1,b,jh65049,2,,31,53,10,10,5
1975,mp31,1,b,jh65050,2,,27,49,10,,0
1975,o18,1,b,jh65351,2,,28,53,13,,0
1975,o17,1,b,jh65352,2,,28,49,9,4,4
1975,o12,1,b,jh65353,2,,27,49,10,9,9
1975,o13,1,b,jh65354,2,,32,55,11,,0
1975,o11,1,b,jh65355,2,,27,51,12,12,12
1975,o9,1,b,jh65356,2,,25,47,10,7,7
1975,o4,1,b,jh65357,2,,25,51,14,14,14
1975,o24,1,b,jh65359,2,,28,52,12,,0
1975,o38,1,b,jh65360,2,,38,56,6,,0
1975,o72,1,b,jh65361,2,,33,57,12,,0
1975,o67,1,b,jh65362,2,,27,50,11,3,0
1975,o75,1,b,jh65363,2,,27,47,8,,0
1975,o77,1,b,jh65364,2,,26,49,11,6,0
1975,o78,1,b,jh65365,2,,30,51,9,,0
1975,o81,1,b,jh65366,2,,31,52,9,,0
1975,o86,1,b,jh65367,2,,28,48,8,,0
1975,o87,1,b,jh65368,2,,34,55,9,,0
1975,o39,1,b,jh65369,2,,28,50,10,,0
1975,o40,1,b,jh65370,2,,31,52,9,,0
1975,ex4,1,b,jh65371,2,,27,52,13,12,12
1975,ex5a,1,b,jh65372,2,,27,51,12,8,0
1975,ex6,1,b,jh65373,2,,27,51,12,12,12
1975,ex8,1,b,jh65374,2,,28,51,11,,0
1975,ex10a,1,b,jh65375,2,,27,49,10,10,9
1975,ex11,1,b,jh65376,2,,29,52,11,7,7
1975,ex13,1,b,jh65377,2,,27,47,8,,0
1975,ex15,1,b,jh65378,2,,23,47,12,6,6
1975,ex17,1,b,jh65379,2,,25,50,13,,0
1975,ex18,1,b,jh65380,2,,26,49,11,2,2
1975,ex19,1,b,jh65381,2,,25,48,11,11,11
1975,ex27,1,b,jh65382,2,,29,53,12,11,11
1975,ex28,1,b,jh65383,2,,29,48,7,6,6
1975,ex30,1,b,jh65384,2,,32,52,8,,0
1975,ex31a,1,b,jh65385,2,,27,49,10,6,6
1975,ex34a,1,b,jh65386,2,,33,56,11,9,9
1975,ex41,1,b,jh65388,2,,29,51,10,10,10
1975,o20,1,b,jh65388,2,,25,48,11,9,9
1975,ex43e,1,b,jh65389,2,,27,51,12,12,12
1975,ex43,1,b,jh65390,2,,30,52,10,10,10
1975,ex39a,1,b,jh65391,2,,31,53,10,10,10
1975,ex44,1,b,jh65392,2,,28,52,12,11,11
1975,ex48a,1,b,jh65393,2,,28,49,9,,0
1975,ex49b,1,b,jh65394,2,,29,46,5,,0
1975,ex49a,1,b,jh65395,2,,29,50,9,,0
1975,ex51b,1,b,jh65396,2,,30,53,11,9,9
1975,ex51c,1,b,jh65397,2,,27,49,10,10,10
1975,ex51d,1,b,jh65398,2,,28,52,12,8,8
1975,ex54,1,b,jh65399,2,,28,50,10,,0
1975,ex57,1,b,jh65400,2,,27,51,12,,0
1975,ex69,1,b,jh65401,2,,38,56,6,,0
1975,ex73,1,b,jh65402,2,,28,51,11,,0
1975,ex78,1,b,jh65403,2,,29,51,10,,0
1975,o89,1,b,jh65404,2,,31,52,9,,0
1975,o92,1,b,jh65405,2,,29,51,10,,0
1975,o109,1,b,jh65406,2,,30,51,9,,0
1975,o93,1,b,jh65407,2,,33,55,10,,0
1975,o119,1,b,jh65408,2,,35,56,9,,0
1975,o86,2,b,jh65409,2,,32,54,10,,0
1975,w99a,1,b,jh65410,2,,25,50,13,13,13
1975,w104,1,b,jh65411,2,,29,51,10,10,10
1975,w103,1,b,jh65412,2,,24,47,11,10,10
1975,w101,1,b,jh65413,2,,35,53,6,,0
1975,w98,1,b,jh65414,2,,31,52,9,7,7
1975,w93,1,b,jh65415,2,,28,50,10,9,9
1975,w94,1,b,jh65416,2,,27,48,9,9,9
1975,w91,1,b,jh65417,2,,29,51,10,8,8
1975,w11,1,b,jh65418,2,,28,50,10,,0
1975,w3,1,b,jh65419,2,,30,52,10,10,10
1975,w5,1,b,jh65420,2,,31,52,9,,0
1975,w13,1,b,jh65421,2,,37,55,6,6,3
1975,cp14,1,b,jh65422,2,,28,53,13,13,0
1975,cp14,2,b,jh65423,2,,30,51,9,,0
1975,cp11,1,b,jh65424,2,,27,51,12,12,12
1975,cp10,1,b,jh65425,2,,32,54,10,,0
1975,cp8,1,b,jh65426,2,,30,53,11,10,10
1975,cp9,1,b,jh65427,2,,28,51,11,11,11
1975,cp5b,1,b,jh65428,2,,27,50,11,6,6
1975,cp18,1,b,jh65429,2,,30,50,8,7,7
1975,cp19,1,b,jh65430,2,,40,57,5,4,4
1975,cp25,1,b,jh65431,2,,28,50,10,10,9
1975,cp33,1,b,jh65432,2,,29,52,11,9,9
1975,cp32,1,b,jh65433,2,,30,51,9,9,9
1975,o57,1,b,jh65435,2,,32,53,9,9,8
