SAFE CODE,Oak,Area,Oak ID,X,Y,DBH,Health,Date,Surveyor,GPS,Nest box,Accuracy,Fungus,Unique reference ID,SAFE CODE 2
2706,2706,EX,EX494,446116.3,208951.4,96,4,16/02/2011,Christine,1,EX25,6.5,,16-Christine-EX385,2706
2707,2707,EX,EX495,446150.3,208977.4,116,3,16/02/2011,Christine,1,,6.9,,16-Christine-EX386,2707
2708,2708,EX,EX496,446153.3,208971.4,31,1,16/02/2011,Christine,1,,6.9,,16-Christine-EX387,2708
2709,2709,EX,EX497,446133.3,208997.4,38,1,16/02/2011,Christine,1,,6.6,,16-Christine-EX388,2709
2710,2710,EX,EX498,446152.3,209003.4,92,1,16/02/2011,Christine,1,,7.4,,16-Christine-EX389,2710
2711,2711,EX,EX499,446128.3,209024.4,99,1,16/02/2011,Christine,1,,6.3,,16-Christine-EX390,2711
2712,2712,EX,EX500,446150.3,209012.4,86,1,16/02/2011,Christine,1,,6.9,,16-Christine-EX391,2712
2713,2713,EX,EX501,446157.3,209019.4,110,3,16/02/2011,Christine,1,,5.7,,16-Christine-EX392,2713
2714,2714,EX,EX502,446161.3,209022.4,74,3,16/02/2011,Christine,1,,5.9,,16-Christine-EX393,2714
2715,2715,EX,EX503,446072.3,208990.4,99,2,16/02/2011,Christine,1,,5.9,,16-Christine-EX394,2715
2716,2716,EX,EX504,446052.3,208983.4,93,2,16/02/2011,Christine,1,,5.9,,16-Christine-EX395,2716
2717,2717,EX,EX505,446053.0,209011.0,66,5,16/02/2011,Christine,1,,5.9,yes,16-Christine-EX396,2717
2718,2718,EX,EX506,446064.3,209010.4,58,4,16/02/2011,Christine,1,,5.5,,16-Christine-EX397,2718
2719,2719,EX,EX507,446070.3,209025.4,84,2,16/02/2011,Christine,1,,5.4,,16-Christine-EX398,2719
2720,2720,EX,EX508,446074.3,209027.4,120,1,16/02/2011,Christine,1,,4.6,,16-Christine-EX399,2720
2721,2721,EX,EX509,446083.3,209041.4,70,4,16/02/2011,Christine,1,,5,,16-Christine-EX400,2721
2722,2722,EX,EX510,446073.3,209039.4,78,2,16/02/2011,Christine,1,,5.9,,16-Christine-EX401,2722
2723,2723,EX,EX511,446071.3,209052.4,66,4,16/02/2011,Christine,1,,5.4,,16-Christine-EX402,2723
2724,2724,EX,EX512,446062.3,209055.4,84,3,16/02/2011,Christine,1,,5.9,,16-Christine-EX403,2724
2725,2725,EX,EX513,446069.0,209068.0,59,5,16/02/2011,Christine,1,,5.9,,16-Christine-EX404,2725
2726,2726,EX,EX514,446061.3,209073.4,62,3,16/02/2011,Christine,1,,5.5,,16-Christine-EX405,2726
2727,2727,EX,EX515,446032.3,209141.4,72,2,16/02/2011,Christine,1,,5.6,,16-Christine-EX406,2727
2728,2728,EX,EX516,446032.3,209148.4,39,2,16/02/2011,Christine,1,,5.6,,16-Christine-EX407,2728
2729,2729,EX,EX517,446011.3,209132.4,72,2,16/02/2011,Christine,1,,5.6,,16-Christine-EX408,2729
2730,2730,EX,EX518,445946.3,208953.4,79,2,16/02/2011,Christine,1,EX31a,4.1,,16-Christine-EX409,2730
2731,2731,EX,EX519,445948.3,208952.4,59,3,16/02/2011,Christine,1,,5.5,,16-Christine-EX410,2731
2732,2732,EX,EX520,445937.0,208988.0,69,5,16/02/2011,Christine,1,,4.7,,16-Christine-EX411,2732
2733,2733,EX,EX521,445941.0,209001.0,80,5,16/02/2011,Christine,1,,5.1,,16-Christine-EX412,2733
2734,2734,EX,EX522,446397.3,208855.4,83,2,16/02/2011,Christine,1,,4.4,,16-Christine-EX413,2734
2735,2735,EX,EX523,446402.3,208852.4,110,1,16/02/2011,Christine,1,,4.9,,16-Christine-EX414,2735
2736,2736,EX,EX524,446421.3,208856.4,87,2,16/02/2011,Christine,1,,5.9,,16-Christine-EX415,2736
2737,2737,EX,EX525,446424.3,208842.4,91,1,16/02/2011,Christine,1,,5.9,,16-Christine-EX416,2737
2738,2738,EX,EX526,446438.3,208812.4,100,2,16/02/2011,Christine,1,,5.9,,16-Christine-EX417,2738
2739,2739,EX,EX527,446426.3,208791.4,64,4,16/02/2011,Christine,1,,5.6,,16-Christine-EX418,2739
2740,2740,EX,EX528,446427.3,208784.4,80,1,16/02/2011,Christine,1,,4.2,,16-Christine-EX419,2740
2741,2741,EX,EX529,446427.3,208790.4,49,3,16/02/2011,Christine,1,,5.7,,16-Christine-EX420,2741
2742,2742,EX,EX530,446444.3,208800.4,39,4,16/02/2011,Christine,1,,4,,16-Christine-EX421,2742
2743,2743,EX,EX531,446438.3,208789.4,60,3,16/02/2011,Christine,1,,5.7,,16-Christine-EX422,2743
2744,2744,EX,EX532,446452.3,208802.4,64,2,16/02/2011,Christine,1,,5.9,,16-Christine-EX423,2744
2745,2745,EX,EX533,446458.3,208795.4,70,1,16/02/2011,Christine,1,,5.1,,16-Christine-EX424,2745
2746,2746,EX,EX534,446443.3,208748.4,67,1,16/02/2011,Christine,1,,4.9,,16-Christine-EX425,2746
2747,2747,EX,EX535,446438.3,208725.4,96,2,16/02/2011,Christine,1,,4.5,,16-Christine-EX426,2747
2748,2748,EX,EX536,446438.3,208711.4,94,2,16/02/2011,Christine,1,,5.9,,16-Christine-EX427,2748
2749,2749,EX,EX537,446460.3,208704.4,78,1,16/02/2011,Christine,1,,5.5,,16-Christine-EX428,2749
2750,2750,EX,EX538,446452.0,208732.0,53,5,16/02/2011,Christine,1,,5.8,,16-Christine-EX429,2750
2751,2751,EX,EX539,446456.3,208724.4,59,1,16/02/2011,Christine,1,,4.9,,16-Christine-EX430,2751
2752,2752,EX,EX540,446479.3,208771.4,66,2,16/02/2011,Christine,1,,5.9,,16-Christine-EX431,2752
2753,2753,EX,EX541,446487.3,208769.4,53,2,16/02/2011,Christine,1,,5.2,,16-Christine-EX432,2753
2754,2754,EX,EX542,446498.3,208757.4,52,2,16/02/2011,Christine,1,,5.6,,16-Christine-EX433,2754
2755,2755,EX,EX543,446500.0,208769.0,40,5,16/02/2011,Christine,1,,5.8,,16-Christine-EX434,2755
2756,2756,EX,EX544,446491.3,208780.4,67,1,16/02/2011,Christine,1,,5.8,,16-Christine-EX435,2756
2757,2757,EX,EX545,446488.3,208793.4,76,1,16/02/2011,Christine,1,,5.8,,16-Christine-EX436,2757
2758,2758,EX,EX546,446488.3,208785.4,47,3,16/02/2011,Christine,1,,5.1,,16-Christine-EX437,2758
2759,2759,EX,EX547,446498.3,208788.4,62,2,16/02/2011,Christine,1,,5,,16-Christine-EX438,2759
2760,2760,EX,EX548,446508.3,208805.4,142,2,16/02/2011,Christine,1,,5.5,,16-Christine-EX439,2760
2761,2761,EX,EX549,446534.3,208766.4,126,1,16/02/2011,Christine,1,,4.8,,16-Christine-EX440,2761
2762,2762,EX,EX550,446567.3,208738.4,86,1,16/02/2011,Christine,1,,4.3,,16-Christine-EX441,2762
2763,2763,EX,EX551,446524.3,208739.4,79,3,16/02/2011,Christine,1,,4.1,,16-Christine-EX442,2763
2764,2764,EX,EX552,446518.3,208719.4,62,1,16/02/2011,Christine,1,,3.9,,16-Christine-EX443,2764
2765,2765,EX,EX553,446525.0,208723.0,105,5,16/02/2011,Christine,1,,4.2,,16-Christine-EX444,2765
2766,2766,EX,EX554,446570.3,208712.4,71,3,16/02/2011,Christine,1,,4.5,,16-Christine-EX445,2766
2767,2767,EX,EX555,446575.3,208691.4,102,1,16/02/2011,Christine,1,,4.5,,16-Christine-EX446,2767
2768,2768,EX,EX556,446567.3,208687.4,133,1,16/02/2011,Christine,1,,5.5,,16-Christine-EX447,2768
2769,2769,EX,EX557,446502.3,208672.4,94,2,16/02/2011,Christine,1,,5.8,,16-Christine-EX448,2769
2770,2770,EX,EX558,446883.3,208546.4,83,2,16/02/2011,Christine,1,,5.3,,16-Christine-EX1,2770
2771,2771,EX,EX559,445771.7,208587.4,54,4,16/02/2011,Mark,2,,<4,,16-Mark-EX2,2771
2772,2772,EX,EX560,445731.7,208629.4,59,4,16/02/2011,Mark,2,,<4,,16-Mark-EX3,2772
2773,2773,EX,EX561,445724.7,208655.4,71,2,16/02/2011,Mark,2,,<4,,16-Mark-EX4,2773
2774,2774,EX,EX562,445718.7,208657.4,59,3,16/02/2011,Mark,2,,<4,,16-Mark-EX5,2774
2775,2775,EX,EX563,445710.7,208669.4,53,3,16/02/2011,Mark,2,,<4,,16-Mark-EX6,2775
2776,2776,EX,EX564,445687.7,208685.4,69,3,16/02/2011,Mark,2,,<4,,16-Mark-EX7,2776
2777,2777,EX,EX565,445684.0,208653.0,43,5,16/02/2011,Mark,2,,<4,,16-Mark-EX8,2777
2778,2778,EX,EX566,445684.7,208635.4,69,3,16/02/2011,Mark,2,,<4,,16-Mark-EX9,2778
2779,2779,EX,EX567,445704.7,208599.4,71,3,16/02/2011,Mark,2,,<4,,16-Mark-EX10,2779
2780,2780,EX,EX568,445704.7,208576.4,43,3,16/02/2011,Mark,2,,<4,,16-Mark-EX11,2780
2781,2781,EX,EX569,445729.0,208581.0,56,5,16/02/2011,Mark,2,,<4,,16-Mark-EX12,2781
2782,2782,EX,EX570,445751.7,208568.4,49,4,16/02/2011,Mark,2,,<4,,16-Mark-EX13,2782
2783,2783,EX,EX571,445746.7,208568.4,76,3,16/02/2011,Mark,2,,<4,,16-Mark-EX14,2783
2784,2784,EX,EX572,445740.7,208566.4,65,3,16/02/2011,Mark,2,,<4,,16-Mark-EX15,2784
2785,2785,EX,EX573,445740.7,208553.4,53,4,16/02/2011,Mark,2,,<4,,16-Mark-EX16,2785
2786,2786,EX,EX574,445740.7,208550.4,51,4,16/02/2011,Mark,2,,<4,,16-Mark-EX17,2786
2787,2787,EX,EX575,445739.7,208547.4,45,3,16/02/2011,Mark,2,,<4,,16-Mark-EX18,2787
2788,2788,EX,EX576,445721.7,208546.4,47,4,16/02/2011,Mark,2,,<4,,16-Mark-EX19,2788
2789,2789,EX,EX577,445711.7,208551.4,55,3,16/02/2011,Mark,2,,<4,,16-Mark-EX20,2789
2790,2790,EX,EX578,445759.7,208556.4,62,3,16/02/2011,Mark,2,,<4,,16-Mark-EX21,2790
2791,2791,EX,EX579,445758.7,208544.4,63,2,16/02/2011,Mark,2,,<4,,16-Mark-EX22,2791
2792,2792,EX,EX580,445753.7,208533.4,74,2,16/02/2011,Mark,2,,<4,,16-Mark-EX23,2792
2793,2793,EX,EX581,445755.7,208522.4,60,2,16/02/2011,Mark,2,,<4,,16-Mark-EX24,2793
2794,2794,EX,EX582,445757.7,208515.4,48,2,16/02/2011,Mark,2,,<4,,16-Mark-EX25,2794
2795,2795,EX,EX583,445758.7,208516.4,62,2,16/02/2011,Mark,2,,<4,,16-Mark-EX26,2795
2796,2796,EX,EX584,445747.7,208518.4,58,2,16/02/2011,Mark,2,,<4,,16-Mark-EX27,2796
2797,2797,EX,EX585,445746.7,208522.4,56,2,16/02/2011,Mark,2,,<4,,16-Mark-EX28,2797
2798,2798,EX,EX586,445740.7,208524.4,64,2,16/02/2011,Mark,2,,<4,,16-Mark-EX29,2798
2799,2799,EX,EX587,445728.7,208522.4,54,2,16/02/2011,Mark,2,,<4,,16-Mark-EX30,2799
2800,2800,EX,EX588,445726.7,208511.4,87,2,16/02/2011,Mark,2,,<4,,16-Mark-EX31,2800
2801,2801,EX,EX589,445739.0,208511.0,56,5,16/02/2011,Mark,2,,<4,,16-Mark-EX32,2801
2802,2802,EX,EX590,445749.7,208501.4,66,2,16/02/2011,Mark,2,,<4,,16-Mark-EX33,2802
2803,2803,EX,EX591,445753.7,208484.4,65,3,16/02/2011,Mark,2,,<4,,16-Mark-EX34,2803
2804,2804,EX,EX592,445758.7,208467.4,50,3,16/02/2011,Mark,2,,<4,,16-Mark-EX35,2804
2805,2805,EX,EX593,445754.7,208469.4,49,3,16/02/2011,Mark,2,EX41a,<4,,16-Mark-EX36,2805
2806,2806,EX,EX594,445743.7,208468.4,68,2,16/02/2011,Mark,2,,<4,,16-Mark-EX37,2806
2807,2807,EX,EX595,445750.7,208477.4,65,4,16/02/2011,Mark,2,,<4,,16-Mark-EX38,2807
2808,2808,EX,EX596,445723.7,208501.4,78,3,16/02/2011,Mark,2,,<4,,16-Mark-EX39,2808
2809,2809,EX,EX597,445724.7,208503.4,48,2,16/02/2011,Mark,2,,<4,,16-Mark-EX40,2809
2810,2810,EX,EX598,445710.7,208491.4,77,2,16/02/2011,Mark,2,,<4,,16-Mark-EX41,2810
2811,2811,EX,EX599,445704.7,208486.4,75,2,16/02/2011,Mark,2,,<4,,16-Mark-EX42,2811
2812,2812,EX,EX600,445694.7,208483.4,65,3,16/02/2011,Mark,2,,<4,,16-Mark-EX43,2812
2813,2813,EX,EX601,445683.7,208493.4,60,3,16/02/2011,Mark,2,,<4,,16-Mark-EX44,2813
2814,2814,EX,EX602,445707.7,208456.4,56,3,16/02/2011,Mark,2,,<4,,16-Mark-EX45,2814
2815,2815,EX,EX603,445717.7,208466.4,56,4,16/02/2011,Mark,2,,<4,,16-Mark-EX46,2815
2816,2816,EX,EX604,445708.7,208448.4,72,2,16/02/2011,Mark,2,,<4,,16-Mark-EX47,2816
2817,2817,EX,EX605,445702.7,208424.4,64,4,16/02/2011,Mark,2,,<4,,16-Mark-EX48,2817
2818,2818,EX,EX606,445693.7,208424.4,59,3,16/02/2011,Mark,2,,<4,,16-Mark-EX49,2818
2819,2819,EX,EX607,445666.7,208461.4,69,3,16/02/2011,Mark,2,,<4,,16-Mark-EX50,2819
2820,2820,EX,EX608,445670.7,208463.4,68,2,16/02/2011,Mark,2,,<4,,16-Mark-EX51,2820
2821,2821,EX,EX609,445680.7,208395.4,80,3,16/02/2011,Mark,2,,<4,,16-Mark-EX52,2821
2822,2822,EX,EX610,445680.0,208405.0,77,5,16/02/2011,Mark,2,,<4,,16-Mark-EX53,2822
2823,2823,EX,EX611,445678.0,208393.0,55,5,16/02/2011,Mark,2,,<4,,16-Mark-EX54,2823
2824,2824,EX,EX612,445668.7,208379.4,75,2,16/02/2011,Mark,2,,<4,,16-Mark-EX55,2824
2825,2825,EX,EX613,445648.7,208388.4,81,2,16/02/2011,Mark,2,,<4,,16-Mark-EX56,2825
2826,2826,EX,EX614,445647.0,208392.0,55,5,16/02/2011,Mark,2,,<4,,16-Mark-EX57,2826
2827,2827,EX,EX615,445655.0,208408.0,45,5,16/02/2011,Mark,2,,<4,,16-Mark-EX58,2827
2828,2828,EX,EX616,445659.7,208409.4,59,3,16/02/2011,Mark,2,,<4,,16-Mark-EX59,2828
2829,2829,EX,EX617,445639.0,208400.0,57,5,16/02/2011,Mark,2,,<4,,16-Mark-EX60,2829
2830,2830,EX,EX618,445628.0,208410.0,45,5,16/02/2011,Mark,2,,<4,,16-Mark-EX61,2830
2831,2831,EX,EX619,445609.7,208420.4,60,3,16/02/2011,Mark,2,,<4,,16-Mark-EX62,2831
2832,2832,EX,EX620,445604.7,208428.4,75,2,16/02/2011,Mark,2,,<4,,16-Mark-EX63,2832
2833,2833,EX,EX621,445595.7,208428.4,51,2,16/02/2011,Mark,2,,<4,,16-Mark-EX64,2833
2834,2834,EX,EX622,445590.7,208428.4,62,2,16/02/2011,Mark,2,,<4,,16-Mark-EX65,2834
2835,2835,EX,EX623,445606.0,208417.0,45,5,16/02/2011,Mark,2,,<4,,16-Mark-EX66,2835
2836,2836,EX,EX624,445606.7,208402.4,51,4,16/02/2011,Mark,2,,<4,,16-Mark-EX67,2836
2837,2837,EX,EX625,445604.7,208381.4,59,4,16/02/2011,Mark,2,,<4,,16-Mark-EX68,2837
2838,2838,EX,EX626,445608.0,208387.0,42,5,16/02/2011,Mark,2,,<4,,16-Mark-EX69,2838
2839,2839,EX,EX627,445622.0,208385.0,59,5,16/02/2011,Mark,2,,<4,,16-Mark-EX70,2839
2840,2840,EX,EX628,445619.7,208379.4,80,3,16/02/2011,Mark,2,,<4,,16-Mark-EX71,2840
2841,2841,EX,EX629,445618.7,208372.4,86,2,16/02/2011,Mark,2,,<4,,16-Mark-EX72,2841
2842,2842,EX,EX630,445610.7,208366.4,86,2,16/02/2011,Mark,2,EX3,<4,,16-Mark-EX73,2842
2843,2843,EX,EX631,445608.7,208367.4,82,2,16/02/2011,Mark,2,,<4,,16-Mark-EX74,2843
2844,2844,EX,EX632,445603.7,208375.4,74,2,16/02/2011,Mark,2,,<4,,16-Mark-EX75,2844
2845,2845,EX,EX633,445585.7,208372.4,82,4,16/02/2011,Mark,2,,<4,,16-Mark-EX76,2845
2846,2846,EX,EX634,445574.7,208377.4,82,2,16/02/2011,Mark,2,,<4,,16-Mark-EX77,2846
2847,2847,EX,EX635,445568.7,208394.4,76,2,16/02/2011,Mark,2,,<4,,16-Mark-EX78,2847
2848,2848,EX,EX636,445566.7,208406.4,46,2,16/02/2011,Mark,2,,<4,,16-Mark-EX79,2848
2849,2849,EX,EX637,445533.7,208394.4,74,3,16/02/2011,Mark,2,,<4,,16-Mark-EX80,2849
2850,2850,EX,EX638,445534.7,208387.4,57,2,16/02/2011,Mark,2,,<4,,16-Mark-EX81,2850
2851,2851,EX,EX639,445532.7,208388.4,72,2,16/02/2011,Mark,2,,<4,,16-Mark-EX82,2851
2852,2852,EX,EX640,445516.7,208388.4,72,2,16/02/2011,Mark,2,,<4,,16-Mark-EX83,2852
2853,2853,EX,EX641,445555.7,208432.4,62,3,16/02/2011,Mark,2,,<4,,16-Mark-EX84,2853
2854,2854,EX,EX642,445560.7,208445.4,47,4,16/02/2011,Mark,2,,<4,,16-Mark-EX85,2854
2855,2855,EX,EX643,445571.7,208450.4,47,1,16/02/2011,Mark,2,,<4,,16-Mark-EX86,2855
2856,2856,EX,EX644,445592.0,208458.0,56,5,16/02/2011,Mark,2,,<4,,16-Mark-EX87,2856
2857,2857,EX,EX645,445586.7,208447.4,74,3,16/02/2011,Mark,2,,<4,,16-Mark-EX88,2857
2858,2858,EX,EX646,445589.7,208440.4,58,2,16/02/2011,Mark,2,,<4,,16-Mark-EX89,2858
2859,2859,EX,EX647,445621.0,208447.0,68,5,16/02/2011,Mark,2,,<4,,16-Mark-EX90,2859
2860,2860,EX,EX648,445623.7,208439.4,45,2,16/02/2011,Mark,2,,<4,,16-Mark-EX91,2860
2861,2861,EX,EX649,445635.7,208445.4,50,2,16/02/2011,Mark,2,,<4,,16-Mark-EX92,2861
2862,2862,EX,EX650,445645.0,208457.0,38,5,16/02/2011,Mark,2,,<4,,16-Mark-EX93,2862
2863,2863,EX,EX651,445643.7,208475.4,82,3,16/02/2011,Mark,2,,<4,,16-Mark-EX94,2863
2864,2864,EX,EX652,445639.7,208488.4,59,2,16/02/2011,Mark,2,,<4,,16-Mark-EX95,2864
2865,2865,EX,EX653,445620.7,208474.4,67,4,16/02/2011,Mark,2,,4.6,,16-Mark-EX96,2865
2866,2866,EX,EX654,445662.7,208478.4,53,2,16/02/2011,Mark,2,,<4,,16-Mark-EX97,2866
2867,2867,EX,EX655,445667.7,208482.4,45,4,16/02/2011,Mark,2,,<4,,16-Mark-EX98,2867
2868,2868,EX,EX656,445669.7,208495.4,67,2,16/02/2011,Mark,2,,<4,,16-Mark-EX99,2868
2869,2869,EX,EX657,445667.7,208483.4,68,3,16/02/2011,Mark,2,,4.1,,16-Mark-EX100,2869
2870,2870,EX,EX658,445693.7,208487.4,53,3,16/02/2011,Mark,2,,4.4,,16-Mark-EX101,2870
2871,2871,EX,EX659,445697.7,208496.4,82,2,16/02/2011,Mark,2,,<4,,16-Mark-EX102,2871
2872,2872,EX,EX660,445700.7,208517.4,41,2,16/02/2011,Mark,2,,<4,,16-Mark-EX103,2872
2873,2873,EX,EX661,445686.7,208519.4,70,1,16/02/2011,Mark,2,,<4,,16-Mark-EX104,2873
2874,2874,EX,EX662,445704.7,208525.4,86,4,16/02/2011,Mark,2,,<4,,16-Mark-EX105,2874
2875,2875,EX,EX663,445702.7,208545.4,47,4,16/02/2011,Mark,2,,<4,,16-Mark-EX106,2875
2876,2876,EX,EX664,445697.7,208572.4,59,1,16/02/2011,Mark,2,,<4,,16-Mark-EX107,2876
2877,2877,EX,EX665,445690.7,208580.4,52,2,16/02/2011,Mark,2,,<4,,16-Mark-EX108,2877
2878,2878,EX,EX666,445666.0,208605.0,41,5,16/02/2011,Mark,2,,<4,,16-Mark-EX109,2878
2879,2879,EX,EX667,445658.7,208618.4,90,3,16/02/2011,Mark,2,,4.8,,16-Mark-EX110,2879
2880,2880,EX,EX668,445647.0,208610.0,61,5,16/02/2011,Mark,2,,<4,,16-Mark-EX111,2880
2881,2881,EX,EX669,445630.7,208555.4,60,3,16/02/2011,Mark,2,,<4,,16-Mark-EX112,2881
2882,2882,EX,EX670,445673.7,208556.4,63,2,16/02/2011,Mark,2,,<4,,16-Mark-EX113,2882
2883,2883,EX,EX671,445653.7,208666.4,63,2,16/02/2011,Mark,2,,<4,,16-Mark-EX114,2883
2884,2884,EX,EX672,445660.7,208671.4,78,3,16/02/2011,Mark,2,,<4,,16-Mark-EX115,2884
2885,2885,EX,EX673,445675.7,208697.4,43,4,16/02/2011,Mark,2,,<4,,16-Mark-EX116,2885
2886,2886,EX,EX674,445659.7,208707.4,87,2,16/02/2011,Mark,2,,<4,,16-Mark-EX117,2886
2887,2887,EX,EX675,445649.0,208713.0,47,5,16/02/2011,Mark,2,,<4,,16-Mark-EX118,2887
2888,2888,EX,EX676,445642.7,208714.4,67,4,16/02/2011,Mark,2,,4.6,,16-Mark-EX119,2888
2889,2889,EX,EX677,445649.7,208721.4,57,2,16/02/2011,Mark,2,,<4,,16-Mark-EX120,2889
2890,2890,EX,EX678,445650.7,208725.4,61,3,16/02/2011,Mark,2,,<4,,16-Mark-EX121,2890
2891,2891,EX,EX679,445654.7,208730.4,67,3,16/02/2011,Mark,2,,<4,,16-Mark-EX122,2891
2892,2892,EX,EX680,445636.7,208736.4,69,2,16/02/2011,Mark,2,,<4,,16-Mark-EX123,2892
2893,2893,EX,EX681,445630.7,208741.4,72,2,16/02/2011,Mark,2,,<4,,16-Mark-EX124,2893
2894,2894,EX,EX682,445657.7,208785.4,96,1,16/02/2011,Mark,2,,<4,,16-Mark-EX125,2894
2895,2895,EX,EX683,445659.7,208785.4,66,2,16/02/2011,Mark,2,,<4,,16-Mark-EX126,2895
2896,2896,EX,EX684,445665.7,208776.4,64,2,16/02/2011,Mark,2,,<4,,16-Mark-EX127,2896
2897,2897,EX,EX685,445688.7,208764.4,94,3,16/02/2011,Mark,2,,<4,,16-Mark-EX128,2897
2898,2898,EX,EX686,445699.0,208797.0,49,5,16/02/2011,Mark,2,,<4,,16-Mark-EX129,2898
2899,2899,EX,EX687,445678.7,208806.4,68,2,16/02/2011,Mark,2,,<4,,16-Mark-EX130,2899
2900,2900,EX,EX688,445726.7,208809.4,76,4,16/02/2011,Mark,2,,<4,,16-Mark-EX131,2900
2901,2901,EX,EX689,445734.7,208824.4,65,2,16/02/2011,Mark,2,,<4,,16-Mark-EX132,2901
2902,2902,EX,EX690,445723.7,208840.4,84,2,16/02/2011,Mark,2,,<4,,16-Mark-EX133,2902
2903,2903,EX,EX691,445720.7,208841.4,95,2,16/02/2011,Mark,2,,<4,,16-Mark-EX134,2903
2904,2904,EX,EX692,445724.7,208837.4,52,3,16/02/2011,Mark,2,,<4,,16-Mark-EX135,2904
2905,2905,EX,EX693,445734.7,208835.4,59,3,16/02/2011,Mark,2,,<4,,16-Mark-EX136,2905
2906,2906,EX,EX694,445755.7,208847.4,53,3,16/02/2011,Mark,2,,<4,,16-Mark-EX137,2906
2907,2907,EX,EX695,445767.7,208817.4,79,4,16/02/2011,Mark,2,,<4,,16-Mark-EX138,2907
2908,2908,EX,EX696,445779.7,208828.4,50,3,16/02/2011,Mark,2,,<4,,16-Mark-EX139,2908
2909,2909,EX,EX697,445779.7,208859.4,60,4,16/02/2011,Mark,2,EX33,<4,,16-Mark-EX140,2909
2910,2910,EX,EX698,445785.7,208858.4,45,3,16/02/2011,Mark,2,,<4,,16-Mark-EX141,2910
2911,2911,EX,EX699,445785.7,208858.4,46,2,16/02/2011,Mark,2,,<4,,16-Mark-EX142,2911
2912,2912,EX,EX700,445804.7,208864.4,67,4,16/02/2011,Mark,2,,<4,,16-Mark-EX143,2912
2913,2913,EX,EX701,445813.7,208841.4,49,3,16/02/2011,Mark,2,,<4,,16-Mark-EX144,2913
2914,2914,EX,EX702,445830.7,208842.4,40,4,16/02/2011,Mark,2,,<4,,16-Mark-EX145,2914
2915,2915,EX,EX703,445831.7,208851.4,90,3,16/02/2011,Mark,2,,<4,,16-Mark-EX146,2915
2916,2916,EX,EX704,445829.7,208854.4,65,3,16/02/2011,Mark,2,,<4,,16-Mark-EX147,2916
2917,2917,EX,EX705,445841.7,208871.4,54,3,16/02/2011,Mark,2,,<4,,16-Mark-EX148,2917
2918,2918,EX,EX706,445848.7,208838.4,55,3,16/02/2011,Mark,2,,<4,,16-Mark-EX149,2918
2919,2919,EX,EX707,445880.7,208854.4,54,3,16/02/2011,Mark,2,,<4,,16-Mark-EX150,2919
2920,2920,EX,EX708,445877.7,208873.4,47,3,16/02/2011,Mark,2,,<4,,16-Mark-EX151,2920
2921,2921,EX,EX709,445883.7,208886.4,85,3,16/02/2011,Mark,2,,<4,,16-Mark-EX152,2921
2922,2922,EX,EX710,445889.7,208872.4,51,4,16/02/2011,Mark,2,,<4,,16-Mark-EX153,2922
2923,2923,EX,EX711,445906.7,208886.4,71,3,16/02/2011,Mark,2,EX31,<4,,16-Mark-EX154,2923
2924,2924,EX,EX712,445897.7,208896.4,84,2,16/02/2011,Mark,2,,<4,,16-Mark-EX155,2924
2925,2925,EX,EX713,445922.7,208881.4,69,2,16/02/2011,Mark,2,,<4,,16-Mark-EX156,2925
2926,2926,EX,EX714,445899.0,208873.0,54,5,16/02/2011,Mark,2,,<4,,16-Mark-EX157,2926
2927,2927,EX,EX715,445987.7,208859.4,151,2,16/02/2011,Mark,2,,<4,,16-Mark-EX158,2927
2928,2928,EX,EX716,446025.7,208834.4,58,2,16/02/2011,Mark,2,,<4,,16-Mark-EX159,2928
2929,2929,EX,EX717,446020.7,208827.4,79,4,16/02/2011,Mark,2,,<4,,16-Mark-EX160,2929
2930,2930,EX,EX718,446037.7,208832.4,60,2,16/02/2011,Mark,2,,<4,,16-Mark-EX161,2930
2931,2931,EX,EX719,446103.7,208809.4,89,2,16/02/2011,Mark,2,,<4,,16-Mark-EX162,2931
2932,2932,EX,EX720,446213.7,208683.4,71,3,16/02/2011,Mark,2,,<4,,16-Mark-EX163,2932
2933,2933,EX,EX721,446210.7,208694.4,66,3,16/02/2011,Mark,2,,<4,,16-Mark-EX164,2933
2934,2934,EX,EX722,446190.7,208702.4,91,2,16/02/2011,Mark,2,,<4,,16-Mark-EX165,2934
2935,2935,EX,EX723,446199.7,208707.4,74,2,16/02/2011,Mark,2,,<4,,16-Mark-EX166,2935
2936,2936,EX,EX724,446215.7,208721.4,70,2,16/02/2011,Mark,2,,<4,,16-Mark-EX167,2936
2937,2937,EX,EX725,446191.7,208731.4,41,2,16/02/2011,Mark,2,,<4,,16-Mark-EX168,2937
2938,2938,EX,EX726,446169.7,208732.4,67,2,16/02/2011,Mark,2,EX48a,<4,,16-Mark-EX169,2938
2939,2939,EX,EX727,446179.7,208747.4,92,3,16/02/2011,Mark,2,,<4,,16-Mark-EX170,2939
2940,2940,EX,EX728,446218.7,208741.4,56,4,16/02/2011,Mark,2,,<4,,16-Mark-EX171,2940
2941,2941,EX,EX729,446183.7,208789.4,87,4,16/02/2011,Mark,2,,<4,,16-Mark-EX172,2941
2942,2942,EX,EX730,446175.7,208781.4,92,2,16/02/2011,Mark,2,,<4,,16-Mark-EX173,2942
2943,2943,EX,EX731,446164.7,208783.4,102,3,16/02/2011,Mark,2,,<4,,16-Mark-EX174,2943
